"Order  #","Ext","Customer Code","Ship To","Ship To Name","Location","Customer PO No","Carrier","FOB","Attention","Tax Code","Terms","Currency","Total Order Amt","Total Tax","Total Discount","Freight Amt","Total Invoice","Invoice No","Invoice Date","Enter Date","Sch Ship Date","Ship Date","Status","Who Enter","Blanket","Multiple Ship To","Customer Name (from master)"
"1972247","0","C0001393","2261DL","Bill","DAL","","Kubra","DEST","","E","N0","USD","126.41","0","0","0","126.41","INV0216154","2025-08-04","2025-08-01 20:48","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","Cleco Power LLC"
"1972182","0","C0001393","3152DL","Letters_AFP","DAL","6893705","Kubra","DEST","","E","N0","USD","288.76","0","0","0","288.76","INV0217017","2025-09-03","2025-08-01 18:31","2025-08-01 18:31","2025-08-31","Shipped/Transferred","sa","No","No","Cleco Power LLC"
"1971950","0","C0001406","1988DL","Welcome Letter","DAL","6893379","Kubra","DEST","","E","N0","USD","143.14","0","0","0","143.14","INV0217019","2025-09-03","2025-08-01 9:43","2025-08-01 9:43","2025-08-31","Shipped/Transferred","sa","No","No","ATMOS Energy Corporation"
"1971687","0","C0001438","13089DL","AvistaPDF_Bills","DAL","6892890","Kubra","DEST","","E","N0","USD","1788.45","0","0","0","1788.45","INV0217022","2025-09-03","2025-08-01 4:36","2025-08-01 4:36","2025-08-31","Shipped/Transferred","sa","No","No","Avista Corporation"
"1971663","0","C0001438","13094DL","AvistaPDF_Letters","DAL","6892666","Kubra","DEST","","E","N0","USD","205.35","0","0","0","205.35","INV0217023","2025-09-03","2025-08-01 3:14","2025-08-01 3:14","2025-08-31","Shipped/Transferred","sa","No","No","Avista Corporation"
"1972184","0","C0001442","1020NC","Bill","NYC","6893741","Kubra","DEST","","E","N0","USD","0","0","0","0","0","INV0217024","2025-09-03","2025-08-01 18:32","2025-08-01 18:32","2025-08-31","Shipped/Transferred","sa","No","No","City of Fort Collins"
"1971812","0","C0001442","1021NC","I-doxs","NYC","6893184","Kubra","DEST","","E","N0","USD","11224.78","0","0","0","11224.78","INV0216116","2025-08-04","2025-08-01 7:43","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","City of Fort Collins"
"1971720","0","C0001442","1021NC","I-doxs","NYC","6892725","Kubra","DEST","","E","N0","USD","0","0","0","0","0","INV0217025","2025-09-03","2025-08-01 6:05","2025-08-01 6:05","2025-08-31","Shipped/Transferred","sa","No","No","City of Fort Collins"
"1971973","0","C0001456","1043DL","Invoices","DAL","6892461","Kubra","DEST","","E14","N0","USD","59.26","1.35","0","0","60.61","INV0217026","2025-09-03","2025-08-01 10:16","2025-08-01 10:16","2025-08-31","Shipped/Transferred","sa","No","No","TRH Health Plans"
"1972201","0","C0001477","1978NC","Letter","NYC","6893880","Kubra","DEST","","E","N0","USD","0","0","0","0","0","INV0217029","2025-09-03","2025-08-01 19:17","2025-08-01 19:17","2025-08-31","Shipped/Transferred","sa","No","No","Cleveland Water"
"1972114","0","C0001477","1979NC","Bill","NYC","6893740","Kubra","DEST","","E","N0","USD","0","0","0","0","0","INV0217030","2025-09-03","2025-08-01 15:37","2025-08-01 15:37","2025-08-31","Shipped/Transferred","sa","No","No","Cleveland Water"
"1971817","0","C0001477","1105NC","Idoxs","NYC","6893193","Kubra","DEST","","E","N0","USD","24491.29","0","0","0","24491.29","INV0216322","2025-08-04","2025-08-01 7:47","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Cleveland Water"
"1971714","0","C0001477","1105NC","Idoxs","NYC","6892747","Kubra","DEST","","E","N0","USD","0","0","0","0","0","INV0217028","2025-09-03","2025-08-01 5:22","2025-08-01 5:22","2025-08-31","Shipped/Transferred","sa","No","No","Cleveland Water"
"1971641","0","C0001490","1059DL","Letter","DAL","6892595","Kubra","DEST","","E","N0","USD","42.88","0","0","0","42.88","INV0217033","2025-09-03","2025-08-01 2:47","2025-08-01 2:47","2025-08-31","Shipped/Transferred","sa","No","No","Oklahoma City Water Utilities Trust"
"1971642","0","C0001493","1070DL","Notice","DAL","6892597","Kubra","DEST","","E","N0","USD","192.59","0","0","0","192.59","INV0217034","2025-09-03","2025-08-01 2:47","2025-08-01 2:47","2025-08-31","Shipped/Transferred","sa","No","No","Oklahoma City Water Utilities Trust"
"1972190","0","C0001496","12756NC","Bill - MEGas","NYC","6893868","Kubra","DEST","","E","N0","USD","23.76","0","0","0","23.76","INV0217035","2025-09-03","2025-08-01 18:34","2025-08-01 18:34","2025-08-31","Shipped/Transferred","sa","No","No","Unitil"
"1972191","0","C0001497","12756NC","Bill - NHGas","NYC","6893868","Kubra","DEST","Craig Huizenga","E","N0","USD","41.27","0","0","0","41.27","INV0217037","2025-09-03","2025-08-01 18:35","2025-08-01 18:35","2025-08-31","Shipped/Transferred","sa","No","No","Unitil"
"1972274","0","C0001498","2868NC","PDF Notice MEGas","NYC","6894021","Kubra","DEST","Craig Huizenga","E","N0","USD","67.01","0","0","0","67.01","INV0217039","2025-09-03","2025-08-01 21:35","2025-08-01 21:35","2025-08-31","Shipped/Transferred","sa","No","No","Unitil"
"1972275","0","C0001499","2868NC","PDF Notice - NH Gas","NYC","6894021","Kubra","DEST","Craig Huizenga","E","N0","USD","33.5","0","0","0","33.5","INV0217040","2025-09-03","2025-08-01 21:35","2025-08-01 21:35","2025-08-31","Shipped/Transferred","sa","No","No","Unitil"
"1972029","0","C0001501","1112DL","Bills","DAL","6893290","Kubra","DEST","","E14","N0","USD","6803.66","561.3","0","0","7364.96","INV0216574","2025-08-04","2025-08-01 13:13","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Roanoke Gas Company"
"1972086","0","C0001507","1377NC","Statement","NYC","6893633","Kubra","DEST","","E7","N0","USD","458.65","29.85","0","0","488.5","INV0217044","2025-09-03","2025-08-01 14:03","2025-08-01 14:03","2025-08-31","Shipped/Transferred","sa","No","No","Dun and Bradstreet"
"1972072","0","C0001507","1134NC","Invoices","NYC","6893580","Kubra","DEST","","E7","N0","USD","142.07","4.86","0","0","146.93","INV0217043","2025-09-03","2025-08-01 13:55","2025-08-01 13:55","2025-08-31","Shipped/Transferred","sa","No","No","Dun and Bradstreet"
"1972071","0","C0001507","2301NC","Extra Statements","NYC","6893579","Kubra","DEST","","E7","N0","USD","13.1","0.87","0","0","13.97","INV0217047","2025-09-03","2025-08-01 13:54","2025-08-01 13:54","2025-08-31","Shipped/Transferred","sa","No","No","Dun and Bradstreet"
"1972070","0","C0001507","1530NC","Canadian Invoice","NYC","6893578","Kubra","DEST","","E7","N0","USD","0.77","0.05","0","0","0.82","INV0217045","2025-09-03","2025-08-01 13:54","2025-08-01 13:54","2025-08-31","Shipped/Transferred","sa","No","No","Dun and Bradstreet"
"1972067","0","C0001507","1768NC","Flex Invoices US","NYC","6893566","Kubra","DEST","","E7","N0","USD","11.46","0.76","0","0","12.22","INV0217046","2025-09-03","2025-08-01 13:51","2025-08-01 13:51","2025-08-31","Shipped/Transferred","sa","No","No","Dun and Bradstreet"
"1971773","0","C0001507","1377NC","Statement","NYC","6893075","Kubra","DEST","","E7","N0","USD","803.83","0","0","0","803.83","INV0216487","2025-08-04","2025-08-01 7:03","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Dun and Bradstreet"
"1971772","0","C0001507","1134NC","Invoices","NYC","6893074","Kubra","DEST","","E7","N0","USD","72.16","0","0","0","72.16","INV0216512","2025-08-04","2025-08-01 7:03","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Dun and Bradstreet"
"1971771","0","C0001507","1134NC","Invoices","NYC","6893073","Kubra","DEST","","E7","N0","USD","0","0","0","0","0","INV0216512","2025-08-04","2025-08-01 7:03","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Dun and Bradstreet"
"1971475","0","C0001507","0NC","Billable Support Cases","NYC","5025794","Kubra","DEST","","E","N0","USD","450","0","0","0","450","INV0215891","2025-08-04 2:16","2025-08-01 0:51","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Dun and Bradstreet"
"1971964","0","C0001513","1968DL","Other Letter","DAL","6893422","Kubra","DEST","","E","N0","USD","640.67","0","0","0","640.67","INV0217049","2025-09-03","2025-08-01 9:51","2025-08-01 9:51","2025-08-31","Shipped/Transferred","sa","No","No","Jackson Energy Authority"
"1972360","0","C0001534","2306DL","Check","DAL","6894164","Kubra","DEST","","E14","N0","USD","44.3","2.24","0","0","46.54","INV0217051","2025-09-03","2025-08-01 23:16","2025-08-01 23:16","2025-08-31","Shipped/Transferred","sa","No","No","Charles Schwab Company Inc."
"1972268","0","C0001534","2305DL","Letter","DAL","6894012","Kubra","DEST","","E14","N0","USD","116.47","3.5","0","0","119.97","INV0217050","2025-09-03","2025-08-01 21:33","2025-08-01 21:33","2025-08-31","Shipped/Transferred","sa","No","No","Charles Schwab Company Inc."
"1972214","0","C0001534","2305DL","Letter","DAL","","Kubra","DEST","","E14","N0","USD","1368","112.86","0","0","1480.86","INV0216126","2025-08-04","2025-08-01 19:55","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","Charles Schwab Company Inc."
"1972113","0","C0001534","2305DL","Letter","DAL","6893738","Kubra","DEST","","E14","N0","USD","1030.88","19.11","0","0","1049.99","INV0217050","2025-09-03","2025-08-01 15:37","2025-08-01 15:37","2025-08-31","Shipped/Transferred","sa","No","No","Charles Schwab Company Inc."
"1971807","0","C0001534","2305DL","Letter","DAL","6893180","Kubra","DEST","","E14","N0","USD","1888.77","155.83","0","0","2044.6","INV0216126","2025-08-04","2025-08-01 7:40","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Charles Schwab Company Inc."
"1971699","0","C0001534","2305DL","Letter","DAL","6892638","Kubra","DEST","","E14","N0","USD","1090.04","21.37","0","0","1111.41","INV0217050","2025-09-03","2025-08-01 5:21","2025-08-01 5:21","2025-08-31","Shipped/Transferred","sa","No","No","Charles Schwab Company Inc."
"1971686","0","C0001534","2306DL","Check","DAL","6892639","Kubra","DEST","","E14","N0","USD","75.05","2.72","0","0","77.77","INV0217051","2025-09-03","2025-08-01 4:36","2025-08-01 4:36","2025-08-31","Shipped/Transferred","sa","No","No","Charles Schwab Company Inc."
"1971464","0","C0001534","2305DL","Letter","DAL","5025783","Kubra","DEST","","E14","N0","USD","400","33","0","0","433","INV0215881","2025-08-04 2:15","2025-08-01 0:50","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Charles Schwab Company Inc."
"1971991","0","C0001553","1113DL","Letters","DAL","6893528","Kubra","DEST","","E14","N0","USD","7.06","0.09","0","0","7.15","INV0217052","2025-09-03","2025-08-01 11:02","2025-08-01 11:02","2025-08-31","Shipped/Transferred","sa","No","No","Roanoke Gas Company"
"1972345","0","C0001556","3464NC","Bill B","NYC","6894124","Kubra","DEST","","E20","N0","USD","5499.85","82.87","0","0","5582.72","INV0217055","2025-09-03","2025-08-01 23:09","2025-08-01 23:09","2025-08-31","Shipped/Transferred","sa","No","No","Central Hudson Gas & Electric Corporatio"
"1972344","0","C0001556","3479NC","Bill A","NYC","6894123","Kubra","DEST","","E20","N0","USD","30.62","0.27","0","0","30.89","INV0217057","2025-09-03","2025-08-01 23:08","2025-08-01 23:08","2025-08-31","Shipped/Transferred","sa","No","No","Central Hudson Gas & Electric Corporatio"
"1972245","0","C0001556","3478NC","Bill C","NYC","6893966","Kubra","DEST","","E20","N0","USD","7.14","0.1","0","0","7.24","INV0217056","2025-09-03","2025-08-01 20:49","2025-08-01 20:49","2025-08-31","Shipped/Transferred","sa","No","No","Central Hudson Gas & Electric Corporatio"
"1972244","0","C0001556","3464NC","Bill B","NYC","6893965","Kubra","DEST","","E20","N0","USD","6.87","0.07","0","0","6.94","INV0217055","2025-09-03","2025-08-01 20:48","2025-08-01 20:48","2025-08-31","Shipped/Transferred","sa","No","No","Central Hudson Gas & Electric Corporatio"
"1971717","0","C0001568","1228DL","Invoices ICS","DAL","6892947","Kubra","DEST","","E14","N0","USD","101.78","1.92","0","0","103.7","INV0217059","2025-09-03","2025-08-01 5:22","2025-08-01 5:22","2025-08-31","Shipped/Transferred","sa","No","No","Amerisource Bergen Specialty Group"
"1971690","0","C0001568","3426DL","Invoice AFP","DAL","6892902","Kubra","DEST","","E14","N0","USD","1125.16","26.13","0","0","1151.29","INV0217060","2025-09-03","2025-08-01 4:36","2025-08-01 4:36","2025-08-31","Shipped/Transferred","sa","No","No","Amerisource Bergen Specialty Group"
"1972186","0","C0001586","1244LA","JH Williams","LA","6893857","Kubra","DEST","","E","N0","USD","102.73","0","0","0","102.73","INV0217063","2025-09-03","2025-08-01 18:33","2025-08-01 18:33","2025-08-31","Shipped/Transferred","sa","No","No","RMS"
"1971776","0","C0001586","1244LA","JH Williams","LA","6893096","Kubra","DEST","","E","N0","USD","245.48","0","0","0","245.48","INV0216009","2025-08-04","2025-08-01 7:10","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","RMS"
"1971989","0","C0001592","1247NC","Commerce Insurance","NYC","6893518","Kubra","DEST","","E","N0","USD","0","0","0","0","0","INV0217064","2025-09-03","2025-08-01 11:00","2025-08-01 11:00","2025-08-31","Shipped/Transferred","sa","No","No","The Commerce Insurance Group"
"1971769","0","C0001592","1247NC","Commerce Insurance","NYC","6893070","Kubra","DEST","","E","N0","USD","63.05","0","0","0","63.05","INV0216508","2025-08-04","2025-08-01 7:03","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","The Commerce Insurance Group"
"1972098","0","C0001594","1395NC","Idoxs","NYC","","Kubra","DEST","","E","N0","USD","10345.5","0","0","0","10345.5","INV0215923","2025-08-04 2:23","2025-08-01 15:24","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","City of Richmond DPU"
"1972097","0","C0001594","1395NC","Idoxs","NYC","","Kubra","DEST","","E","N0","USD","78521.45","0","0","0","78521.45","INV0215983","2025-08-04","2025-08-01 15:19","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","City of Richmond DPU"
"1971768","0","C0001594","1395NC","Idoxs","NYC","6893068","Kubra","DEST","","E","N0","USD","10411.04","0","0","0","10411.04","INV0215983","2025-08-04","2025-08-01 7:03","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","City of Richmond DPU"
"1971662","0","C0001594","1395NC","Idoxs","NYC","6892658","Kubra","DEST","","E","N0","USD","0","0","0","0","0","INV0217066","2025-09-03","2025-08-01 3:13","2025-08-01 3:13","2025-08-31","Shipped/Transferred","sa","No","No","City of Richmond DPU"
"1972089","0","C0001596","1265LA","Invoices","LA","","Kubra","DEST","","E19","N0","USD","2250","0","0","0","2250","INV0215921","2025-08-04 2:23","2025-08-01 14:06","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","Eastern Municipal Water District"
"1972018","0","C0001596","1265LA","Invoices","LA","6893232","Kubra","DEST","","E19","N0","USD","28187.3","0","0","0","28187.3","INV0216447","2025-08-04","2025-08-01 13:06","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Eastern Municipal Water District"
"1971755","0","C0001596","1265LA","Invoices","LA","6892986","Kubra","DEST","","E19","N0","USD","21.06","0.21","0","0","21.27","INV0217068","2025-09-03","2025-08-01 6:53","2025-08-01 6:53","2025-08-31","Shipped/Transferred","sa","No","No","Eastern Municipal Water District"
"1972076","0","C0001598","1384NC","Eastern Municipal Water District","NYC","6893594","Kubra","DEST","","E7","N0","USD","0","0","0","0","0","INV0217071","2025-09-03","2025-08-01 13:56","2025-08-01 13:56","2025-08-31","Shipped/Transferred","sa","No","No","Eastern Municipal Water District"
"1972075","0","C0001598","1384LA","Letters","LA","6893594","Kubra","DEST","","E19","N0","USD","73.28","0.78","0","0","74.06","INV0217070","2025-09-03","2025-08-01 13:56","2025-08-01 13:56","2025-08-31","Shipped/Transferred","sa","No","No","Eastern Municipal Water District"
"1971569","0","C0001598","1266LA","Notices","LA","6892367","Kubra","DEST","","E19","N0","USD","829.61","29.52","0","0","859.13","INV0217069","2025-09-03","2025-08-01 1:40","2025-08-01 1:40","2025-08-31","Shipped/Transferred","sa","No","No","Eastern Municipal Water District"
"1971779","0","C0001601","1410NC","Invoices","NYC","6893104","Kubra","DEST","","E","N0","USD","1702.75","0","0","0","1702.75","INV0216221","2025-08-04","2025-08-01 7:12","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Mutual Benefit Group"
"1971781","0","C0001622","1479NC","Invoice","NYC","6893115","Kubra","DEST","","E7","N0","USD","9.84","0","0","0","9.84","INV0216301","2025-08-04","2025-08-01 7:17","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Petro Oil"
"1971778","0","C0001622","1771NC","Meenan","NYC","6893102","Kubra","DEST","","E7","N0","USD","0.14","0","0","0","0.14","INV0216466","2025-08-04","2025-08-01 7:12","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Petro Oil"
"1971969","0","C0001623","1515DL","Invoice","DAL","6893438","Kubra","DEST","","E","N0","USD","97.84","0","0","0","97.84","INV0217076","2025-09-03","2025-08-01 9:54","2025-08-01 9:54","2025-08-31","Shipped/Transferred","sa","No","No","RMS - Snap On"
"1971786","0","C0001623","1515DL","Invoice","DAL","6893138","Kubra","DEST","","E","N0","USD","753.4","0","0","0","753.4","INV0216121","2025-08-04","2025-08-01 7:24","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","RMS - Snap On"
"1971775","0","C0001631","1471NC","e-Gateway","NYC","6893095","Kubra","DEST","","E","N0","USD","0","0","0","0","0","INV0216369","2025-08-04","2025-08-01 7:09","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Jackson National Life"
"1971668","0","C0001632","1478NC","FortisBC","NYC","6892718","Kubra","DEST","","E7","N0","USD","0","0","0","0","0","INV0217078","2025-09-03","2025-08-01 3:51","2025-08-01 3:51","2025-08-31","Shipped/Transferred","sa","No","No","FortisBC"
"1972223","0","C0001633","1403NC","First Class Notices Stub Bottom","NYC","6893921","Kubra","DEST","","E","N0","USD","383.28","0","0","0","383.28","INV0217079","2025-09-03","2025-08-01 20:05","2025-08-01 20:05","2025-08-31","Shipped/Transferred","sa","No","No","Philadelphia Gas Works"
