Order  #,Ext,Customer Code,Ship To,Ship To Name,Location,Customer PO No,Carrier,FOB,Attention,Tax Code,Terms,Currency,Total Order Amt,Total Tax,Total Discount,Freight Amt,Total Invoice,Invoice No,Invoice Date,Enter Date,Sch Ship Date,Ship Date,Status,Who Enter,Blanket,Multiple Ship To,,,,,,,,,,,,,,,,,,,,,,
1801276,0,C0000697,3512DL,Notice,DAL,6419307,Kubra,DEST,,E,N0,USD,486.6,0,0,0,486.6,INV0204147,2024-07-02,2024-06-21 10:16,2024-06-21 10:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801258,0,C0000697,3512DL,Notice,DAL,6419285,Kubra,DEST,,E,N0,USD,16.22,0,0,0,16.22,INV0204147,2024-07-02,2024-06-21 8:47,2024-06-21 8:47,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800806,0,C0000697,3519DL,Billv2,DAL,6417984,Kubra,DEST,,E,N0,USD,0.81,0,0,0,0.81,INV0204230,2024-07-02,2024-06-20 13:15,2024-06-20 13:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800764,0,C0000697,3512DL,Notice,DAL,6417884,Kubra,DEST,,E,N0,USD,13.21,0,0,0,13.21,INV0204147,2024-07-02,2024-06-20 11:01,2024-06-20 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800750,0,C0000697,3512DL,Notice,DAL,6417807,Kubra,DEST,,E,N0,USD,0.74,0,0,0,0.74,INV0204147,2024-07-02,2024-06-20 10:16,2024-06-20 10:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800368,0,C0000697,3519DL,Billv2,DAL,6416613,Kubra,DEST,,E,N0,USD,0.79,0,0,0,0.79,INV0204230,2024-07-02,2024-06-19 13:15,2024-06-19 13:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800319,0,C0000697,3512DL,Notice,DAL,6416432,Kubra,DEST,,E,N0,USD,2.2,0,0,0,2.2,INV0204147,2024-07-02,2024-06-19 8:46,2024-06-19 8:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799941,0,C0000697,3519DL,Billv2,DAL,6415309,Kubra,DEST,,E,N0,USD,1938.51,0,0,0,1938.51,INV0204230,2024-07-02,2024-06-18 17:45,2024-06-18 17:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799891,0,C0000697,3519DL,Billv2,DAL,6415149,Kubra,DEST,,E,N0,USD,0.01,0,0,0,0.01,INV0204230,2024-07-02,2024-06-18 13:15,2024-06-18 13:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799866,0,C0000697,3512DL,Notice,DAL,6415065,Kubra,DEST,,E,N0,USD,19.81,0,0,0,19.81,INV0204147,2024-07-02,2024-06-18 11:46,2024-06-18 11:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799842,0,C0000697,3512DL,Notice,DAL,6414995,Kubra,DEST,,E,N0,USD,32.81,0,0,0,32.81,INV0204147,2024-07-02,2024-06-18 11:00,2024-06-18 11:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799810,0,C0000697,3512DL,Notice,DAL,6414925,Kubra,DEST,,E,N0,USD,359.57,0,0,0,359.57,INV0204147,2024-07-02,2024-06-18 9:30,2024-06-18 9:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799360,0,C0000697,3512DL,Notice,DAL,6413673,Kubra,DEST,,E,N0,USD,30.08,0,0,0,30.08,INV0204147,2024-07-02,2024-06-17 15:31,2024-06-17 15:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799318,0,C0000697,3519DL,Billv2,DAL,6413544,Kubra,DEST,,E,N0,USD,1516.73,0,0,0,1516.73,INV0204230,2024-07-02,2024-06-17 12:31,2024-06-17 12:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799298,0,C0000697,3512DL,Notice,DAL,6413494,Kubra,DEST,,E,N0,USD,23.51,0,0,0,23.51,INV0204147,2024-07-02,2024-06-17 11:01,2024-06-17 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799287,0,C0000697,3512DL,Notice,DAL,6413449,Kubra,DEST,,E,N0,USD,8.07,0,0,0,8.07,INV0204147,2024-07-02,2024-06-17 10:16,2024-06-17 10:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799272,0,C0000697,3512DL,Notice,DAL,6413392,Kubra,DEST,,E,N0,USD,459.41,0,0,0,459.41,INV0204147,2024-07-02,2024-06-17 8:46,2024-06-17 8:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798779,0,C0000697,3519DL,Billv2,DAL,6411572,Kubra,DEST,,E,N0,USD,1619.14,0,0,0,1619.14,INV0204230,2024-07-02,2024-06-14 16:15,2024-06-14 16:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798752,0,C0000697,3519DL,Billv2,DAL,6411490,Kubra,DEST,,E,N0,USD,2.59,0,0,0,2.59,INV0204230,2024-07-02,2024-06-14 14:00,2024-06-14 14:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798714,0,C0000697,3519DL,Billv2,DAL,6411350,Kubra,DEST,,E,N0,USD,2492.63,0,0,0,2492.63,INV0204230,2024-07-02,2024-06-14 11:01,2024-06-14 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798702,0,C0000697,3512DL,Notice,DAL,6411297,Kubra,DEST,,E,N0,USD,23.65,0,0,0,23.65,INV0204147,2024-07-02,2024-06-14 10:16,2024-06-14 10:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798682,0,C0000697,3512DL,Notice,DAL,6411257,Kubra,DEST,,E,N0,USD,350.67,0,0,0,350.67,INV0204147,2024-07-02,2024-06-14 8:46,2024-06-14 8:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798203,0,C0000697,3519DL,Billv2,DAL,6409956,Kubra,DEST,,E,N0,USD,2.36,0,0,0,2.36,INV0204230,2024-07-02,2024-06-13 13:15,2024-06-13 13:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798191,0,C0000697,3519DL,Billv2,DAL,6409893,Kubra,DEST,,E,N0,USD,2071.23,0,0,0,2071.23,INV0204230,2024-07-02,2024-06-13 12:30,2024-06-13 12:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798158,0,C0000697,3512DL,Notice,DAL,6409793,Kubra,DEST,,E,N0,USD,5.67,0,0,0,5.67,INV0204147,2024-07-02,2024-06-13 10:17,2024-06-13 10:17,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798137,0,C0000697,3512DL,Notice,DAL,6409749,Kubra,DEST,,E,N0,USD,327.67,0,0,0,327.67,INV0204147,2024-07-02,2024-06-13 8:46,2024-06-13 8:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797732,0,C0000697,3512DL,Notice,DAL,6408558,Kubra,DEST,,E,N0,USD,2.2,0,0,0,2.2,INV0204147,2024-07-02,2024-06-12 17:00,2024-06-12 17:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797694,0,C0000697,3519DL,Billv2,DAL,6408435,Kubra,DEST,,E,N0,USD,0.79,0,0,0,0.79,INV0204230,2024-07-02,2024-06-12 13:16,2024-06-12 13:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797675,0,C0000697,3519DL,Billv2,DAL,6408372,Kubra,DEST,,E,N0,USD,2021.59,0,0,0,2021.59,INV0204230,2024-07-02,2024-06-12 12:30,2024-06-12 12:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797642,0,C0000697,3512DL,Notice,DAL,6408316,Kubra,DEST,,E,N0,USD,10.26,0,0,0,10.26,INV0204147,2024-07-02,2024-06-12 11:01,2024-06-12 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797632,0,C0000697,3512DL,Notice,DAL,6408266,Kubra,DEST,,E,N0,USD,28.7,0,0,0,28.7,INV0204147,2024-07-02,2024-06-12 10:17,2024-06-12 10:17,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797615,0,C0000697,3512DL,Notice,DAL,6408221,Kubra,DEST,,E,N0,USD,754.55,0,0,0,754.55,INV0204147,2024-07-02,2024-06-12 9:31,2024-06-12 9:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797162,0,C0000697,3519DL,Billv2,DAL,6406901,Kubra,DEST,,E,N0,USD,3.93,0,0,0,3.93,INV0204230,2024-07-02,2024-06-11 13:20,2024-06-11 13:20,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797143,0,C0000697,3519DL,Billv2,DAL,6406861,Kubra,DEST,,E,N0,USD,1985.85,0,0,0,1985.85,INV0204230,2024-07-02,2024-06-11 12:32,2024-06-11 12:32,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796662,0,C0000697,3512DL,Notice,DAL,6405457,Kubra,DEST,,E,N0,USD,33.75,0,0,0,33.75,INV0204147,2024-07-02,2024-06-10 15:30,2024-06-10 15:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796640,0,C0000697,3512DL,Notice,DAL,6405401,Kubra,DEST,,E,N0,USD,22.73,0,0,0,22.73,INV0204147,2024-07-02,2024-06-10 14:00,2024-06-10 14:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796634,0,C0000697,3519DL,Billv2,DAL,6405380,Kubra,DEST,,E,N0,USD,0.82,0,0,0,0.82,INV0204230,2024-07-02,2024-06-10 13:16,2024-06-10 13:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796630,0,C0000697,3512DL,Notice,DAL,6405359,Kubra,DEST,,E,N0,USD,18.13,0,0,0,18.13,INV0204147,2024-07-02,2024-06-10 13:15,2024-06-10 13:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796603,0,C0000697,3512DL,Notice,DAL,6405317,Kubra,DEST,,E,N0,USD,251.85,0,0,0,251.85,INV0204147,2024-07-02,2024-06-10 11:46,2024-06-10 11:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796585,0,C0000697,3519DL,Billv2,DAL,6405236,Kubra,DEST,,E,N0,USD,1893.09,0,0,0,1893.09,INV0204230,2024-07-02,2024-06-10 11:00,2024-06-10 11:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796579,0,C0000697,3512DL,Notice,DAL,6405215,Kubra,DEST,,E,N0,USD,50.62,0,0,0,50.62,INV0204147,2024-07-02,2024-06-10 10:16,2024-06-10 10:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796047,0,C0000697,3519DL,Billv2,DAL,6403330,Kubra,DEST,,E,N0,USD,1761.88,0,0,0,1761.88,INV0204230,2024-07-02,2024-06-07 16:15,2024-06-07 16:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795998,0,C0000697,3519DL,Billv2,DAL,6403232,Kubra,DEST,,E,N0,USD,1.56,0,0,0,1.56,INV0204230,2024-07-02,2024-06-07 13:15,2024-06-07 13:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795979,0,C0000697,3512DL,Notice,DAL,6403153,Kubra,DEST,,E,N0,USD,229.93,0,0,0,229.93,INV0204147,2024-07-02,2024-06-07 11:46,2024-06-07 11:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795969,0,C0000697,3519DL,Billv2,DAL,6403117,Kubra,DEST,,E,N0,USD,2022.4,0,0,0,2022.4,INV0204230,2024-07-02,2024-06-07 11:01,2024-06-07 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795945,0,C0000697,3519DL,Billv2,DAL,,Kubra,DEST,Julie Petty,E,N0,USD,679.62,0,0,0,679.62,INV0204230,2024-07-02,2024-06-07 9:54,2024-06-30,2024-06-30,Shipped/Transferred,FMarquez,No,No,,,,,,,,,,,,,,,,,,,,,,
1795933,0,C0000697,3512DL,Notice,DAL,6403013,Kubra,DEST,,E,N0,USD,8.07,0,0,0,8.07,INV0204147,2024-07-02,2024-06-07 8:47,2024-06-07 8:47,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795503,0,C0000697,3512DL,Notice,DAL,6401742,Kubra,DEST,,E,N0,USD,2.93,0,0,0,2.93,INV0204147,2024-07-02,2024-06-06 14:46,2024-06-06 14:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795473,0,C0000697,3519DL,Billv2,DAL,6401705,Kubra,DEST,,E,N0,USD,1.58,0,0,0,1.58,INV0204230,2024-07-02,2024-06-06 13:16,2024-06-06 13:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795455,0,C0000697,3512DL,Notice,DAL,6401631,Kubra,DEST,,E,N0,USD,429.58,0,0,0,429.58,INV0204147,2024-07-02,2024-06-06 12:30,2024-06-06 12:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795442,0,C0000697,3512DL,Notice,DAL,6401582,Kubra,DEST,,E,N0,USD,10.26,0,0,0,10.26,INV0204147,2024-07-02,2024-06-06 11:01,2024-06-06 11:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795402,0,C0000697,3512DL,Notice,DAL,6401478,Kubra,DEST,,E,N0,USD,11.68,0,0,0,11.68,INV0204147,2024-07-02,2024-06-06 8:46,2024-06-06 8:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795029,0,C0000697,279NC,Bill,NYC,6400494,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204052,2024-07-02,2024-06-05 22:23,2024-06-05 22:23,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794279,0,C0000697,3519DL,Billv2,DAL,6398437,Kubra,DEST,,E,N0,USD,59.75,0,0,0,59.75,INV0204230,2024-07-02,2024-06-04 13:16,2024-06-04 13:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794210,0,C0000697,3512DL,Notice,DAL,6398231,Kubra,DEST,,E,N0,USD,593.61,0,0,0,593.61,INV0204147,2024-07-02,2024-06-04 9:30,2024-06-04 9:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793737,0,C0000697,3512DL,Notice,DAL,6396941,Kubra,DEST,,E,N0,USD,34.48,0,0,0,34.48,INV0204147,2024-07-02,2024-06-03 14:45,2024-06-03 14:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793713,0,C0000697,3512DL,Notice,DAL,6396901,Kubra,DEST,,E,N0,USD,20.54,0,0,0,20.54,INV0204147,2024-07-02,2024-06-03 13:15,2024-06-03 13:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793703,0,C0000697,3512DL,Notice,DAL,6396838,Kubra,DEST,,E,N0,USD,707.21,0,0,0,707.21,INV0204147,2024-07-02,2024-06-03 12:31,2024-06-03 12:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793664,0,C0000697,3519DL,Billv2,DAL,6396794,Kubra,DEST,,E,N0,USD,2132.54,0,0,0,2132.54,INV0204230,2024-07-02,2024-06-03 11:00,2024-06-03 11:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793650,0,C0000697,3512DL,Notice,DAL,6396747,Kubra,DEST,,E,N0,USD,26.11,0,0,0,26.11,INV0204147,2024-07-02,2024-06-03 10:16,2024-06-03 10:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793635,0,C0000697,3512DL,Notice,DAL,6396706,Kubra,DEST,,E,N0,USD,626.87,0,0,0,626.87,INV0204147,2024-07-02,2024-06-03 9:30,2024-06-03 9:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795031,0,C0000698,363DL,Bill,DAL,6400497,KUBRA,DEST,,E,N0,USD,245,0,0,0,245,INV0204115,2024-07-02,2024-06-05 22:24,2024-06-05 22:24,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795023,0,C0000698,12795DL,Notices,DAL,6400478,KUBRA,DEST,,E,N0,USD,13.32,0,0,0,13.32,INV0204166,2024-07-02,2024-06-05 22:23,2024-06-05 22:23,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795022,0,C0000698,1110DL,Bill,DAL,6400477,KUBRA,DEST,,E,N0,USD,10,0,0,0,10,INV0204292,2024-07-02,2024-06-05 22:23,2024-06-05 22:23,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804751,0,C0000702,1100NC,Idoxs,NYC,6429736,Kubra,DEST,,E7,N0,USD,29636.66,0,0,0,29636.66,INV0203838,2024-07-02,2024-07-01 7:10,2024-06-30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804631,0,C0000702,284NC,Invoice,NYC,5012312,Kubra,DEST,,E7,N0,USD,400,0,0,0,400,INV0203691,2024-07-02 1:21,2024-07-01 0:50,2024-06-30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804296,0,C0000702,2042NC,PD Letter,NYC,6428168,KUBRA,DEST,,E7,N0,USD,53.83,0.62,0,0,54.45,INV0203983,2024-07-02,2024-06-28 22:15,2024-06-28 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804295,0,C0000702,1859NC,Letter DTM,NYC,6428167,KUBRA,DEST,,E7,N0,USD,261.53,2.06,0,0,263.59,INV0203878,2024-07-02,2024-06-28 22:15,2024-06-28 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804294,0,C0000702,2176NC,DELetter,NYC,6428166,KUBRA,DEST,,E7,N0,USD,8.27,0.06,0,0,8.33,INV0203903,2024-07-02,2024-06-28 22:15,2024-06-28 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804293,0,C0000702,12762NC,VersantBill,NYC,6428157,KUBRA,DEST,,E7,N0,USD,2997.96,63.63,0,0,3061.59,INV0203986,2024-07-02,2024-06-28 22:15,2024-06-28 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803734,0,C0000702,12762NC,VersantBill,NYC,6426609,KUBRA,DEST,,E7,N0,USD,3948.38,83.53,0,0,4031.91,INV0203986,2024-07-02,2024-06-27 22:15,2024-06-27 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803733,0,C0000702,2042NC,PD Letter,NYC,6426608,KUBRA,DEST,,E7,N0,USD,35.46,0.41,0,0,35.87,INV0203983,2024-07-02,2024-06-27 22:15,2024-06-27 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803732,0,C0000702,1859NC,Letter DTM,NYC,6426607,KUBRA,DEST,,E7,N0,USD,210.52,1.68,0,0,212.2,INV0203878,2024-07-02,2024-06-27 22:15,2024-06-27 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803731,0,C0000702,2176NC,DELetter,NYC,6426606,KUBRA,DEST,,E7,N0,USD,3.77,0.03,0,0,3.8,INV0203903,2024-07-02,2024-06-27 22:15,2024-06-27 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803644,0,C0000702,2176NC,DELetter,NYC,6426395,KUBRA,DEST,,E7,N0,USD,6.77,0.05,0,0,6.82,INV0203903,2024-07-02,2024-06-27 18:30,2024-06-27 18:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803483,0,C0000702,12814NC,Reprint,NYC,6425984,KUBRA,DEST,,E7,N0,USD,0.85,0,0,0,0.85,INV0204235,2024-07-02,2024-06-27 8:46,2024-06-27 8:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803160,0,C0000702,2042NC,PD Letter,NYC,6425059,KUBRA,DEST,,E7,N0,USD,58.45,0.66,0,0,59.11,INV0203983,2024-07-02,2024-06-26 22:15,2024-06-26 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803159,0,C0000702,1859NC,Letter DTM,NYC,6425058,KUBRA,DEST,,E7,N0,USD,741,6.98,0,0,747.98,INV0203878,2024-07-02,2024-06-26 22:15,2024-06-26 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803158,0,C0000702,12762NC,VersantBill,NYC,6425051,KUBRA,DEST,,E7,N0,USD,4857.36,103.32,0,0,4960.68,INV0203986,2024-07-02,2024-06-26 22:15,2024-06-26 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802625,0,C0000702,2042NC,PD Letter,NYC,6423559,KUBRA,DEST,,E7,N0,USD,54.84,0.65,0,0,55.49,INV0203983,2024-07-02,2024-06-25 22:16,2024-06-25 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802624,0,C0000702,1859NC,Letter DTM,NYC,6423558,KUBRA,DEST,,E7,N0,USD,79.62,0.64,0,0,80.26,INV0203878,2024-07-02,2024-06-25 22:16,2024-06-25 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802623,0,C0000702,2176NC,DELetter,NYC,6423557,KUBRA,DEST,,E7,N0,USD,6.77,0.05,0,0,6.82,INV0203903,2024-07-02,2024-06-25 22:16,2024-06-25 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802619,0,C0000702,12762NC,VersantBill,NYC,6423546,KUBRA,DEST,,E7,N0,USD,3711.66,78.7,0,0,3790.36,INV0203986,2024-07-02,2024-06-25 22:15,2024-06-25 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802082,0,C0000702,2042NC,PD Letter,NYC,6421993,KUBRA,DEST,,E7,N0,USD,81.91,0.93,0,0,82.84,INV0203983,2024-07-02,2024-06-24 22:16,2024-06-24 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802081,0,C0000702,1859NC,Letter DTM,NYC,6421992,KUBRA,DEST,,E7,N0,USD,635.63,5.95,0,0,641.58,INV0203878,2024-07-02,2024-06-24 22:16,2024-06-24 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802080,0,C0000702,2176NC,DELetter,NYC,6421991,KUBRA,DEST,,E7,N0,USD,6.01,0.05,0,0,6.06,INV0203903,2024-07-02,2024-06-24 22:16,2024-06-24 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802076,0,C0000702,12762NC,VersantBill,NYC,6421982,KUBRA,DEST,,E7,N0,USD,4683.76,99.69,0,0,4783.45,INV0203986,2024-07-02,2024-06-24 22:16,2024-06-24 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801852,0,C0000702,12814NC,Reprint,NYC,6421366,KUBRA,DEST,,E7,N0,USD,2.71,0.05,0,0,2.76,INV0204235,2024-07-02,2024-06-24 8:45,2024-06-24 8:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801463,0,C0000702,1859NC,Letter DTM,NYC,6419871,KUBRA,DEST,,E7,N0,USD,487.78,4.46,0,0,492.24,INV0203878,2024-07-02,2024-06-21 22:15,2024-06-21 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801455,0,C0000702,2042NC,PD Letter,NYC,6419872,KUBRA,DEST,,E7,N0,USD,67.94,0.76,0,0,68.7,INV0203983,2024-07-02,2024-06-21 21:31,2024-06-21 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801454,0,C0000702,12762NC,VersantBill,NYC,6419865,KUBRA,DEST,,E7,N0,USD,128.68,2.23,0,0,130.91,INV0203986,2024-07-02,2024-06-21 21:31,2024-06-21 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800981,0,C0000702,12762NC,VersantBill,NYC,6418439,KUBRA,DEST,,E7,N0,USD,5389.27,115.12,0,0,5504.39,INV0203986,2024-07-02,2024-06-20 23:02,2024-06-20 23:02,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800946,0,C0000702,2042NC,PD Letter,NYC,6418381,KUBRA,DEST,,E7,N0,USD,115.55,1.32,0,0,116.87,INV0203983,2024-07-02,2024-06-20 22:16,2024-06-20 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800945,0,C0000702,1859NC,Letter DTM,NYC,6418380,KUBRA,DEST,,E7,N0,USD,347.61,2.76,0,0,350.37,INV0203878,2024-07-02,2024-06-20 22:16,2024-06-20 22:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800944,0,C0000702,2176NC,DELetter,NYC,6418379,KUBRA,DEST,,E7,N0,USD,13.6,0.11,0,0,13.71,INV0203903,2024-07-02,2024-06-20 22:15,2024-06-20 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800132,0,C0000702,12762NC,VersantBill,NYC,6415557,KUBRA,DEST,,E7,N0,USD,5415.52,115.73,0,0,5531.25,INV0203986,2024-07-02,2024-06-19 1:35,2024-06-19 1:35,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
